ashmem_pss_kb,ashmem_rss_kb,at,command,cpu_pct_one_core,cpu_pct_ps,elapsed_s,fd_count,java_pss_kb,minutes,native_alloc_kb,native_pss_kb,phase,physical_footprint_kb,pid,platform,ppid,pss_kb,role,round,rss_kb,system_visible,threads,view_roots,views,vmmap_file,window_visible
99043,198596,2026-09-06T11:55:35.379014+08:00,,155.005,,7517.287,264,3952,135.18965023333334,227821,215311,,,32656,pad,,403923,pad:com.newlinksz.kemi.remote,,642880,,139,,,,
,,2026-09-06T11:55:35.379014+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,15.691,26.1,7517.287,98,,135.18965023333334,,,,,18666,mac,1,,mac:main,,264032,,80,,,,
,,2026-09-06T11:55:35.379014+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,2.023,0.0,7517.287,46,,135.18965023333334,,,,,18686,mac,18666,,mac:--cm,,90128,,30,,,,
,,2026-09-06T11:56:05+08:00,,8.448,,8141.001,147,20424,135.68333333333334,44118,40203,show-hide,,26438,,,111822,KBoard (30s),96,253424,False,52,4,831,,False
,,2026-09-06T11:56:36+08:00,,7.225,,8172.003,148,14572,136.2,40331,39107,focus-switch,,26438,,,104739,KBoard (30s),96,246476,True,52,2,812,,True
131,656,2026-09-06T11:56:36.767773+08:00,,8.115,,7578.675,148,14572,136.21279621666665,40798,39107,,,26438,pad,,104731,pad:com.newlink.kemi.kboard,,246468,,52,,,,
99043,198596,2026-09-06T11:56:36.767773+08:00,,168.674,,7578.675,264,3920,136.21279621666665,227373,216071,,,32656,pad,,404657,pad:com.newlinksz.kemi.remote,,643508,,133,,,,
,,2026-09-06T11:56:36.767773+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,15.882,7.7,7578.675,98,,136.21279621666665,,,,,18666,mac,1,,mac:main,,250384,,78,,,,
,,2026-09-06T11:56:36.767773+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.955,0.6,7578.676,46,,136.21279621666665,,,,,18686,mac,18666,,mac:--cm,,90160,,30,,,,
,,2026-09-06T11:57:07+08:00,,9.644,,8202.799,151,15044,136.71666666666667,41051,39407,relay-recreate,,26438,,,105496,KBoard (30s),96,247232,True,52,2,812,,True
,,2026-09-06T11:57:37+08:00,,7.751,,8233.504,147,12624,137.21666666666667,38796,36715,home-resume,,26438,,,100388,KBoard (30s),97,242176,True,52,2,811,,True
131,656,2026-09-06T11:57:37.903456+08:00,,8.414,,7639.811,147,13176,137.23172426666667,39641,37883,,,26438,pad,,102128,pad:com.newlink.kemi.kboard,,243908,,52,,,,
99043,198596,2026-09-06T11:57:37.903456+08:00,,149.733,,7639.811,264,3964,137.23172426666667,228184,215259,,,32656,pad,,403864,pad:com.newlinksz.kemi.remote,,642828,,137,,,,
,,2026-09-06T11:57:37.903456+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,15.343,5.4,7639.811,98,,137.23172426666667,,,,,18666,mac,1,,mac:main,,256928,,79,,,,
,,2026-09-06T11:57:37.903456+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.946,0.1,7639.811,46,,137.23172426666667,,,,,18686,mac,18666,,mac:--cm,,90160,,30,,,,
,,2026-09-06T11:58:08+08:00,,7.598,,8264.171,151,14676,137.73333333333332,41222,39047,focus-switch,,26438,,,104799,KBoard (30s),97,246592,True,52,2,812,,True
,,2026-09-06T11:58:39+08:00,,8.52,,8294.923,135,13120,138.25,39246,37051,show-hide,,26438,,,101408,KBoard (30s),98,243044,True,52,2,809,,True
131,656,2026-09-06T11:58:39.199849+08:00,,7.999,,7701.107,137,22156,138.25333081666668,43792,40063,,,26438,pad,,113298,pad:com.newlink.kemi.kboard,,255096,,52,,,,
99043,198596,2026-09-06T11:58:39.199849+08:00,,165.089,,7701.108,264,4008,138.25333081666668,228306,217247,,,32656,pad,,406125,pad:com.newlinksz.kemi.remote,,644976,,145,,,,
,,2026-09-06T11:58:39.199849+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,16.853,8.6,7701.108,98,,138.25333081666668,,,,,18666,mac,1,,mac:main,,259456,,81,,,,
,,2026-09-06T11:58:39.199849+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,2.056,0.1,7701.108,46,,138.25333081666668,,,,,18686,mac,18666,,mac:--cm,,90160,,30,,,,
,,2026-09-06T11:59:10+08:00,,7.754,,8325.745,147,12700,138.76666666666668,39174,38151,home-resume,,26438,,,102060,KBoard (30s),98,243696,True,52,2,811,,True
,,2026-09-06T11:59:40+08:00,,8.599,,8356.445,144,12652,139.26666666666668,40196,39555,focus-switch,,26438,,,103303,KBoard (30s),98,245080,True,52,2,812,,True
131,656,2026-09-06T11:59:44.843925+08:00,,7.899,,7766.752,182,16740,139.34739875,42289,39483,,,26438,pad,,107437,pad:com.newlink.kemi.kboard,,249100,,52,,,,
99043,198596,2026-09-06T11:59:44.843925+08:00,,162.02,,7766.752,264,3936,139.34739875,228339,215727,,,32656,pad,,404277,pad:com.newlinksz.kemi.remote,,643232,,136,,,,
,,2026-09-06T11:59:44.843925+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,16.644,8.5,7766.752,98,,139.34739875,,,,855449.6,18666,mac,1,,mac:main,,252080,,81,,,vmmap-18666-007766.txt,
,,2026-09-06T11:59:44.843925+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.787,0.8,7766.752,46,,139.34739875,,,,90828.8,18686,mac,18666,,mac:--cm,,90160,,30,,,vmmap-18686-007766.txt,
,,2026-09-06T12:00:11+08:00,,8.338,,8387.148,143,20304,139.78333333333333,44272,40175,show-hide,,26438,,,111570,KBoard (30s),99,253352,True,52,4,831,,True
,,2026-09-06T12:00:42+08:00,,6.49,,8418.118,144,14468,140.3,41361,38815,home-resume,,26438,,,104485,KBoard (30s),99,246152,True,52,2,812,,True
131,656,2026-09-06T12:00:46.616755+08:00,,8.186,,7828.525,142,12708,140.37694591666664,40516,38459,,,26438,pad,,102379,pad:com.newlink.kemi.kboard,,244044,,52,,,,
99043,198596,2026-09-06T12:00:46.616755+08:00,,147.998,,7828.525,264,3924,140.37694591666664,228338,216595,,,32656,pad,,405039,pad:com.newlinksz.kemi.remote,,643996,,131,,,,
,,2026-09-06T12:00:46.616755+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,13.665,6.7,7828.525,98,,140.37694591666664,,,,,18666,mac,1,,mac:main,,255472,,77,,,,
,,2026-09-06T12:00:46.616755+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.728,0.2,7828.525,46,,140.37694591666664,,,,,18686,mac,18666,,mac:--cm,,90160,,30,,,,
,,2026-09-06T12:01:13+08:00,,8.364,,8448.965,151,14976,140.81666666666666,40885,40379,relay-recreate,,26438,,,106588,KBoard (30s),99,248232,True,52,2,812,,True
,,2026-09-06T12:01:44+08:00,,8.709,,8479.851,147,20464,141.33333333333334,44019,40339,show-hide,,26438,,,112060,KBoard (30s),100,253708,False,52,4,831,,False
131,656,2026-09-06T12:01:48.047988+08:00,,8.612,,7889.956,104,12364,141.40079980000002,38560,37271,,,26438,pad,,100731,pad:com.newlink.kemi.kboard,,242528,,52,,,,
99043,198596,2026-09-06T12:01:48.047988+08:00,,165.023,,7889.956,264,3920,141.40079980000002,227435,213863,,,32656,pad,,402449,pad:com.newlinksz.kemi.remote,,641300,,133,,,,
,,2026-09-06T12:01:48.047988+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,14.178,9.4,7889.956,98,,141.40079980000002,,,,,18666,mac,1,,mac:main,,254016,,79,,,,
,,2026-09-06T12:01:48.047988+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,2.019,1.6,7889.956,46,,141.40079980000002,,,,,18686,mac,18666,,mac:--cm,,90160,,30,,,,
,,2026-09-06T12:02:15+08:00,,8.265,,8510.583,148,14800,141.85,40908,39171,focus-switch,,26438,,,105080,KBoard (30s),100,246872,True,52,2,812,,True
,,2026-09-06T12:02:45+08:00,,8.813,,8541.334,147,15064,142.35,41267,40239,relay-recreate,,26438,,,106414,KBoard (30s),100,248208,True,52,2,812,,True
131,656,2026-09-06T12:02:50.142389+08:00,,8.836,,7952.051,137,19900,142.43570648333335,43768,39411,,,26438,pad,,110552,pad:com.newlink.kemi.kboard,,252228,,52,,,,
99043,198596,2026-09-06T12:02:50.142389+08:00,,169.699,,7952.051,264,3996,142.43570648333335,226970,214271,,,32656,pad,,402977,pad:com.newlinksz.kemi.remote,,641936,,142,,,,
,,2026-09-06T12:02:50.142389+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,14.848,37.0,7952.051,98,,142.43570648333335,,,,,18666,mac,1,,mac:main,,259664,,79,,,,
,,2026-09-06T12:02:50.142389+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.9,0.1,7952.051,46,,142.43570648333335,,,,,18686,mac,18666,,mac:--cm,,90160,,30,,,,
,,2026-09-06T12:03:16+08:00,,7.303,,8572.143,114,12604,142.86666666666667,38763,37583,home-resume,,26438,,,101436,KBoard (30s),101,243084,True,52,2,811,,True
,,2026-09-06T12:03:47+08:00,,8.06,,8602.913,148,14700,143.38333333333333,40406,38803,focus-switch,,26438,,,104609,KBoard (30s),101,246408,True,52,2,812,,True
131,656,2026-09-06T12:03:51.426044+08:00,,7.446,,8013.334,148,12688,143.45710073333333,40342,38495,,,26438,pad,,102277,pad:com.newlink.kemi.kboard,,244088,,52,,,,
99043,198596,2026-09-06T12:03:51.426044+08:00,,173.526,,8013.335,264,3956,143.45710073333333,226897,213919,,,32656,pad,,402589,pad:com.newlinksz.kemi.remote,,641440,,136,,,,
,,2026-09-06T12:03:51.426044+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,15.697,6.5,8013.335,98,,143.45710073333333,,,,,18666,mac,1,,mac:main,,264560,,80,,,,
,,2026-09-06T12:03:51.426044+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.713,0.1,8013.335,46,,143.45710073333333,,,,,18686,mac,18666,,mac:--cm,,90160,,30,,,,
,,2026-09-06T12:04:17+08:00,,9.398,,8633.557,138,22316,143.88333333333333,43803,40091,show-hide,,26438,,,113648,KBoard (30s),102,255320,True,52,4,829,,True
,,2026-09-06T12:04:48+08:00,,7.096,,8664.279,143,12692,144.4,39672,38243,home-resume,,26438,,,102113,KBoard (30s),102,243824,True,52,2,811,,True
131,656,2026-09-06T12:04:56.388758+08:00,,8.403,,8078.297,143,12668,144.53981263333333,39238,37215,,,26438,pad,,100982,pad:com.newlink.kemi.kboard,,242776,,52,,,,
99043,198596,2026-09-06T12:04:56.388758+08:00,,141.479,,8078.298,264,3920,144.53981263333333,226879,213215,,,32656,pad,,401785,pad:com.newlinksz.kemi.remote,,640740,,138,,,,
,,2026-09-06T12:04:56.388758+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,14.057,11.0,8078.298,98,,144.53981263333333,,,,865382.4,18666,mac,1,,mac:main,,259520,,79,,,vmmap-18666-008077.txt,
,,2026-09-06T12:04:56.388758+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.65,0.1,8078.298,46,,144.53981263333333,,,,90828.8,18686,mac,18666,,mac:--cm,,90160,,30,,,vmmap-18686-008078.txt,
,,2026-09-06T12:05:19+08:00,,8.777,,8695.041,189,15796,144.91666666666666,41800,39671,focus-switch,,26438,,,106728,KBoard (30s),102,248380,False,52,2,812,,False
,,2026-09-06T12:05:50+08:00,,8.616,,8725.798,147,21192,145.43333333333334,44159,40155,show-hide,,26438,,,112447,KBoard (30s),103,254256,True,52,4,831,,True
131,656,2026-09-06T12:05:57.780659+08:00,,8.61,,8139.689,147,13240,145.56301098333333,39772,37851,,,26438,pad,,102176,pad:com.newlink.kemi.kboard,,243988,,52,,,,
99043,198596,2026-09-06T12:05:57.780659+08:00,,168.725,,8139.689,264,3896,145.56301098333333,226510,213643,,,32656,pad,,402193,pad:com.newlinksz.kemi.remote,,641044,,132,,,,
,,2026-09-06T12:05:57.780659+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,14.147,6.0,8139.69,98,,145.56301098333333,,,,,18666,mac,1,,mac:main,,262512,,79,,,,
,,2026-09-06T12:05:57.780659+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.642,0.1,8139.69,46,,145.56301098333333,,,,,18686,mac,18666,,mac:--cm,,90160,,30,,,,
,,2026-09-06T12:06:20+08:00,,8.197,,8756.542,142,13504,145.93333333333334,40886,38843,home-resume,,26438,,,103596,KBoard (30s),103,245248,False,52,2,812,,False
,,2026-09-06T12:06:51+08:00,,6.974,,8787.369,143,12792,146.45,40230,39447,relay-recreate,,26438,,,103608,KBoard (30s),103,245260,True,52,2,812,,True
131,656,2026-09-06T12:06:59.507191+08:00,,7.776,,8201.416,145,12728,146.59178651666667,40719,38563,,,26438,pad,,102479,pad:com.newlink.kemi.kboard,,244180,,52,,,,
99043,198596,2026-09-06T12:06:59.507191+08:00,,173.672,,8201.416,264,3920,146.59178651666667,226375,213687,,,32656,pad,,402290,pad:com.newlinksz.kemi.remote,,641248,,140,,,,
,,2026-09-06T12:06:59.507191+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,14.143,5.1,8201.416,98,,146.59178651666667,,,,,18666,mac,1,,mac:main,,258496,,79,,,,
,,2026-09-06T12:06:59.507191+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.701,1.4,8201.416,46,,146.59178651666667,,,,,18686,mac,18666,,mac:--cm,,90160,,30,,,,
,,2026-09-06T12:07:22+08:00,,10.075,,8818.239,147,19884,146.96666666666667,44112,40211,show-hide,,26438,,,111352,KBoard (30s),104,253004,False,52,4,831,,False
,,2026-09-06T12:07:53+08:00,,6.062,,8848.922,142,14564,147.48333333333332,40824,39115,focus-switch,,26438,,,104794,KBoard (30s),104,246588,True,52,2,812,,True
131,656,2026-09-06T12:08:00.838985+08:00,,7.875,,8262.748,148,12716,147.61398308333335,40439,38799,,,26438,pad,,102597,pad:com.newlink.kemi.kboard,,244400,,52,,,,
99043,198596,2026-09-06T12:08:00.838985+08:00,,152.792,,8262.748,264,3904,147.61398308333335,226507,213827,,,32656,pad,,402425,pad:com.newlinksz.kemi.remote,,641276,,134,,,,
,,2026-09-06T12:08:00.838985+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,13.745,4.9,8262.748,98,,147.61398308333335,,,,,18666,mac,1,,mac:main,,264176,,80,,,,
,,2026-09-06T12:08:00.838985+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.663,0.0,8262.748,46,,147.61398308333335,,,,,18686,mac,18666,,mac:--cm,,90160,,30,,,,
,,2026-09-06T12:08:24+08:00,,9.691,,8879.671,147,14968,148.0,41235,40099,relay-recreate,,26438,,,106181,KBoard (30s),104,247980,True,52,2,812,,True
,,2026-09-06T12:08:54+08:00,,7.682,,8910.264,114,13116,148.5,39764,37951,home-resume,,26438,,,102275,KBoard (30s),105,243992,True,52,2,811,,True
131,656,2026-09-06T12:09:01.972922+08:00,,8.52,,8323.882,147,12716,148.63288203333335,39514,37447,,,26438,pad,,101246,pad:com.newlink.kemi.kboard,,243060,,52,,,,
99043,198596,2026-09-06T12:09:01.972922+08:00,,111.22,,8323.882,264,3920,148.63288203333335,228984,214483,,,32656,pad,,403031,pad:com.newlinksz.kemi.remote,,641996,,136,,,,
,,2026-09-06T12:09:01.972922+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,10.6,1.3,8323.882,102,,148.63288203333335,,,,,18666,mac,1,,mac:main,,280880,,79,,,,
,,2026-09-06T12:09:01.972922+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,2.061,2.9,8323.882,47,,148.63288203333335,,,,,18686,mac,18666,,mac:--cm,,88272,,30,,,,
,,2026-09-06T12:09:25+08:00,,6.708,,8940.973,148,14576,149.01666666666668,40768,39379,focus-switch,,26438,,,105112,KBoard (30s),105,246768,True,52,2,812,,True
,,2026-09-06T12:09:56+08:00,,8.799,,8971.772,138,22068,149.53333333333333,44214,39971,relay-recreate,,26438,,,113060,KBoard (30s),105,254860,True,52,4,829,,True
131,656,2026-09-06T12:10:06.988767+08:00,,7.556,,8388.898,147,13312,149.71647945,39732,37767,,,26438,pad,,102048,pad:com.newlink.kemi.kboard,,243868,,52,,,,
99059,198628,2026-09-06T12:10:06.988767+08:00,,95.562,,8388.898,264,3864,149.71647945,228614,215231,,,32656,pad,,403652,pad:com.newlinksz.kemi.remote,,642628,,132,,,,
,,2026-09-06T12:10:06.988767+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,9.875,6.8,8388.898,101,,149.71647945,,,,876032.0,18666,mac,1,,mac:main,,238976,,83,,,vmmap-18666-008388.txt,
,,2026-09-06T12:10:06.988767+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.712,0.1,8388.898,47,,149.71647945,,,,83251.2,18686,mac,18666,,mac:--cm,,86976,,30,,,vmmap-18686-008388.txt,
,,2026-09-06T12:10:26+08:00,,7.185,,9002.393,147,12668,150.03333333333333,39958,38351,home-resume,,26438,,,101986,KBoard (30s),106,243800,True,52,2,811,,True
,,2026-09-06T12:10:57+08:00,,7.344,,9033.303,189,15564,150.55,42732,39839,focus-switch,,26438,,,106552,KBoard (30s),106,248208,False,52,2,812,,False
131,656,2026-09-06T12:11:08.574608+08:00,,7.332,,8450.484,145,14000,150.74291013333334,41387,40383,,,26438,pad,,105378,pad:com.newlink.kemi.kboard,,247176,,52,,,,
99107,198724,2026-09-06T12:11:08.574608+08:00,,130.355,,8450.484,264,3916,150.74291013333334,229728,216171,,,32656,pad,,404787,pad:com.newlinksz.kemi.remote,,643808,,138,,,,
,,2026-09-06T12:11:08.574608+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,14.203,11.3,8450.484,101,,150.74291013333334,,,,,18666,mac,1,,mac:main,,247328,,82,,,,
,,2026-09-06T12:11:08.574608+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.379,0.1,8450.484,47,,150.74291013333334,,,,,18686,mac,18666,,mac:--cm,,90848,,30,,,,
,,2026-09-06T12:11:28+08:00,,8.868,,9064.088,147,20092,151.06666666666666,43943,39847,show-hide,,26438,,,111096,KBoard (30s),107,252756,True,52,4,831,,True
,,2026-09-06T12:11:59+08:00,,7.481,,9094.833,147,12712,151.58333333333334,39882,38539,home-resume,,26438,,,102237,KBoard (30s),107,244048,True,52,2,811,,True
131,656,2026-09-06T12:12:09.841382+08:00,,7.604,,8511.751,142,14488,151.76402303333333,40881,38831,,,26438,pad,,104304,pad:com.newlink.kemi.kboard,,246120,,52,,,,
99107,198724,2026-09-06T12:12:09.841382+08:00,,143.494,,8511.751,264,3876,151.76402303333333,229565,215983,,,32656,pad,,404473,pad:com.newlinksz.kemi.remote,,643500,,132,,,,
,,2026-09-06T12:12:09.841382+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,15.784,30.8,8511.751,102,,151.76402303333333,,,,,18666,mac,1,,mac:main,,261488,,91,,,,
,,2026-09-06T12:12:09.841382+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.338,1.2,8511.751,47,,151.76402303333333,,,,,18686,mac,18666,,mac:--cm,,97856,,30,,,,
,,2026-09-06T12:12:30+08:00,,7.771,,9125.59,146,14960,152.1,41125,40039,relay-recreate,,26438,,,106152,KBoard (30s),107,247812,True,52,2,812,,True
,,2026-09-06T12:13:00+08:00,,8.718,,9156.446,147,20228,152.6,44955,40555,show-hide,,26438,,,111936,KBoard (30s),108,253600,True,52,4,831,,True
131,656,2026-09-06T12:13:12.006644+08:00,,8.589,,8573.916,104,12556,152.80011073333333,40248,38459,,,26438,pad,,102156,pad:com.newlink.kemi.kboard,,243820,,52,,,,
99107,198724,2026-09-06T12:13:12.006644+08:00,,171.919,,8573.916,264,3864,152.80011073333333,230885,219011,,,32656,pad,,407517,pad:com.newlinksz.kemi.remote,,646524,,133,,,,
,,2026-09-06T12:13:12.006644+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,17.26,7.0,8573.916,101,,152.80011073333333,,,,,18666,mac,1,,mac:main,,253616,,81,,,,
,,2026-09-06T12:13:12.006644+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.319,0.1,8573.916,47,,152.80011073333333,,,,,18686,mac,18666,,mac:--cm,,97792,,30,,,,
,,2026-09-06T12:13:31+08:00,,7.621,,9187.283,142,14456,153.11666666666667,41049,39047,home-resume,,26438,,,104640,KBoard (30s),108,246452,True,52,2,812,,True
,,2026-09-06T12:14:02+08:00,,8.229,,9218.03,151,15140,153.63333333333333,41392,40895,relay-recreate,,26438,,,107154,KBoard (30s),108,248988,True,52,2,812,,True
131,656,2026-09-06T12:14:13.255990+08:00,,8.587,,8635.165,138,19932,153.82093316666666,43902,39763,,,26438,pad,,110826,pad:com.newlink.kemi.kboard,,252640,,52,,,,
99107,198724,2026-09-06T12:14:13.255990+08:00,,171.561,,8635.166,264,3976,153.82093316666666,228704,215787,,,32656,pad,,404661,pad:com.newlinksz.kemi.remote,,643576,,143,,,,
,,2026-09-06T12:14:13.255990+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,16.67,8.1,8635.166,99,,153.82093316666666,,,,,18666,mac,1,,mac:main,,243536,,83,,,,
,,2026-09-06T12:14:13.255990+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.371,0.0,8635.166,46,,153.82093316666666,,,,,18686,mac,18666,,mac:--cm,,98224,,30,,,,
,,2026-09-06T12:14:33+08:00,,8.113,,9249.09,147,13620,154.15,39647,37903,show-hide,,26438,,,102646,KBoard (30s),109,244464,False,52,2,811,,False
,,2026-09-06T12:15:04+08:00,,7.616,,9279.817,148,14912,154.66666666666666,41261,39191,focus-switch,,26438,,,105212,KBoard (30s),109,247048,True,52,2,812,,True
131,656,2026-09-06T12:15:18.338608+08:00,,7.585,,8700.248,189,13732,154.90564346666667,41671,39291,,,26438,pad,,104286,pad:com.newlink.kemi.kboard,,245964,,52,,,,
99107,198724,2026-09-06T12:15:18.338608+08:00,,161.173,,8700.249,264,3908,154.90564346666667,228175,216159,,,32656,pad,,404849,pad:com.newlinksz.kemi.remote,,643764,,136,,,,
,,2026-09-06T12:15:18.338608+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,15.832,8.7,8700.249,98,,154.90564346666667,,,,922316.8,18666,mac,1,,mac:main,,245312,,79,,,vmmap-18666-008699.txt,
,,2026-09-06T12:15:18.338608+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.29,0.6,8700.249,46,,154.90564346666667,,,,91238.4,18686,mac,18666,,mac:--cm,,100144,,30,,,vmmap-18686-008700.txt,
,,2026-09-06T12:15:35+08:00,,8.542,,9310.723,104,19860,155.18333333333334,43508,39175,relay-recreate,,26438,,,110302,KBoard (30s),109,251980,True,52,4,829,,True
,,2026-09-06T12:16:05+08:00,,7.289,,9341.452,147,12648,155.68333333333334,39144,37255,home-resume,,26438,,,101142,KBoard (30s),110,242820,True,52,2,811,,True
131,656,2026-09-06T12:16:20.831219+08:00,,7.816,,8762.741,142,13680,155.94718698333332,40273,38515,,,26438,pad,,103450,pad:com.newlink.kemi.kboard,,245128,,52,,,,
99107,198724,2026-09-06T12:16:20.831219+08:00,,153.414,,8762.741,264,3864,155.94718698333332,227899,215115,,,32656,pad,,403574,pad:com.newlinksz.kemi.remote,,642576,,130,,,,
,,2026-09-06T12:16:20.831219+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,16.302,11.0,8762.741,98,,155.94718698333332,,,,,18666,mac,1,,mac:main,,253424,,80,,,,
,,2026-09-06T12:16:20.831219+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.329,0.1,8762.741,46,,155.94718698333332,,,,,18686,mac,18666,,mac:--cm,,100896,,30,,,,
,,2026-09-06T12:16:36+08:00,,8.99,,9372.154,148,13616,156.2,40638,39191,focus-switch,,26438,,,103912,KBoard (30s),110,245740,True,52,2,812,,True
,,2026-09-06T12:17:07+08:00,,7.449,,9403.03,142,22144,156.71666666666667,43723,39903,show-hide,,26438,,,113181,KBoard (30s),111,255004,True,52,4,829,,True
131,656,2026-09-06T12:17:22.099139+08:00,,8.605,,8824.008,147,13452,156.96831898333332,39847,37739,,,26438,pad,,102462,pad:com.newlink.kemi.kboard,,244144,,52,,,,
99107,198724,2026-09-06T12:17:22.099139+08:00,,172.637,,8824.009,264,3868,156.96831898333332,229040,215059,,,32656,pad,,403645,pad:com.newlinksz.kemi.remote,,642560,,132,,,,
,,2026-09-06T12:17:22.099139+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,17.203,10.0,8824.009,102,,156.96831898333332,,,,,18666,mac,1,,mac:main,,254000,,81,,,,
,,2026-09-06T12:17:22.099139+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.616,0.4,8824.009,47,,156.96831898333332,,,,,18686,mac,18666,,mac:--cm,,102272,,29,,,,
,,2026-09-06T12:17:38+08:00,,8.931,,9433.82,147,12684,157.23333333333332,39363,38055,home-resume,,26438,,,101990,KBoard (30s),111,243672,True,52,2,811,,True
,,2026-09-06T12:18:08+08:00,,7.843,,9464.55,146,16768,157.73333333333332,41004,40339,focus-switch,,26438,,,108243,KBoard (30s),111,250056,True,52,2,812,,True
131,656,2026-09-06T12:18:23.946519+08:00,,7.83,,8885.855,149,12824,157.99910864999998,40628,38655,,,26438,pad,,102730,pad:com.newlink.kemi.kboard,,244412,,52,,,,
99107,198724,2026-09-06T12:18:23.946519+08:00,,171.8,,8885.855,264,3936,157.99910864999998,228173,215435,,,32656,pad,,404177,pad:com.newlinksz.kemi.remote,,643148,,141,,,,
,,2026-09-06T12:18:23.946519+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,17.802,9.5,8885.855,101,,157.99910864999998,,,,,18666,mac,1,,mac:main,,246864,,83,,,,
,,2026-09-06T12:18:23.946519+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.277,1.3,8885.855,47,,157.99910864999998,,,,,18686,mac,18666,,mac:--cm,,106112,,29,,,,
,,2026-09-06T12:18:39+08:00,,9.013,,9495.507,147,20076,158.25,44291,40283,show-hide,,26438,,,111463,KBoard (30s),112,253308,True,52,4,831,,True
,,2026-09-06T12:19:10+08:00,,6.32,,9526.52,141,14504,158.76666666666668,41227,38899,home-resume,,26438,,,104655,KBoard (30s),112,246368,True,52,2,812,,True
131,656,2026-09-06T12:19:25.217786+08:00,,8.036,,8947.126,148,12812,159.02029643333333,40942,39207,,,26438,pad,,103022,pad:com.newlink.kemi.kboard,,244856,,52,,,,
99107,198724,2026-09-06T12:19:25.217786+08:00,,160.942,,8947.126,264,3920,159.02029643333333,229154,215303,,,32656,pad,,403968,pad:com.newlinksz.kemi.remote,,642900,,135,,,,
